1101,台泥
035557,晶心科統一2B購06
035561,采鈺中信29購01
035562,華新國泰2A購01
035563,宏達電國泰2A購02
035565,裕隆富邦2B購02
035566,愛普富邦2A購01
035567,臺股指富邦2B購04
035570,SGBR2X元大29購01
035571,中興電元大29購03
035572,華新元大29購07
035574,葡萄王元大2A購01
035575,寶齡元大29購02
035576,裕隆元大29購06
035577,華通元大29購04
035580,台積電元大28購41
035581,華邦電元大28購01
035582,智邦元大28購02
035583,智邦元大2A購01
035585,華新科元大28購03
035587,長榮元大29購12
035591,晶豪科元大28購02
035592,嘉澤元大29購02
035593,嘉澤元大2A購01
035594,世芯元大28購05
035595,世芯元大29購07
035596,全訊元大28購01
035597,全訊元大2A購01
035598,穎崴元大28購04
035600,AES元大29購03
035604,金融類元大2B購01
035607,元債2X凱基2B購01
035611,華城凱基28購01
035613,裕隆凱基29購01
035617,榮運凱基2A購01
035619,聯詠凱基28購03
035620,欣興凱基29購04
035621,嘉澤凱基2C購01
035622,世芯凱基29購04
035623,大聯大凱基28購01
035625,啟�硈肭�28購01
035626,采鈺凱基28購02
035638,聯電群益28購03
035641,台積電群益2C購03
035642,台積電群益32購01
035643,宏達電群益2A購03
035644,長榮群益28購07
035645,長榮群益2A購01
035649,群創群益29購01
035651,世芯群益28購03
035653,愛普群益2B購01
035654,力智群益28購01
035655,采鈺群益2A購01
035656,鴻海法興28購01
035657,聯發科法興28購01
035660,大立光法興28購01
035661,群創法興28購01
035667,元債2X元富28購03
035669,元債反元富28購01
035671,元債反元富28購03
035672,元債反元富28購04
035675,祥碩元富29購02
035680,裕隆國票29購01
035681,義隆國票29購01
035692,國巨凱基28購03
035694,台光電凱基28購01
035701,漢翔凱基28購01
035702,奇鋐凱基28購01
035703,晶睿凱基29購02
035704,晶睿凱基29購03
035715,威強電永豐29購01
035716,晶睿永豐2A購01
035717,群創永豐29購02
035724,晶睿中信28購01
035726,T50反1國泰2A購03
035738,晶睿富邦2A購01
035740,力智元富28購02
035747,上銀統一2A購01
035752,國光生統一31購01
035754,FBNQ反群益2C購01
035777,第一銅元大28購04
035781,順德元大28購01
035782,順德元大2A購01
035784,宏達電元大29購03
035789,王品元大28購01
035796,瑞鼎元大29購03
035799,全訊元大28購02
035801,康舒元大2A購02
035803,穎崴元大29購01
035806,AES元大29購04
035818,中興電第一2A購01
035819,宏達電第一28購01
035821,T50反1國票2A購04
035822,T50反1國票2B購01
035823,T50反1國票2B購02
035825,T50反1國票32購01
035826,S&P500國票28購02
035828,SGBR2X國票29購01
035831,上銀國票29購02
035832,裕隆國票29購02
035833,台積電國票29購05
035834,台積電國票29購06
035835,台積電國票29購07
035836,智邦國票29購01
035837,順德國票29購01
035839,漢翔國票29購01
035840,慧洋國票28購01
035841,奇鋐國票29購01
035842,欣興國票29購02
035843,華晶科國票29購01
035844,日月光國票29購02
035845,智伸科國票29購01
035846,新唐國票29購02
035847,祥碩國票28購02
035848,祥碩國票29購01
035849,矽力國票29購01
035851,中興電兆豐2C購01
035853,漢翔兆豐2A購01
035854,群創兆豐2B購01
035855,世芯兆豐2C購01
035856,新唐兆豐2C購01
035858,中興電統一2A購04
035859,裕隆統一2A購04
035860,為升統一2C購01
035861,瑞昱統一2C購01
035862,聯發科統一32購02
035863,宏達電統一2A購03
035864,威強電統一2A購01
035865,威強電統一2B購01
035866,聯詠統一2B購03
035867,瑞鼎統一2C購01
035869,世芯統一2C購02
035870,世芯統一32購02
035871,麗豐統一2C購01
035872,新唐統一31購02
035873,立積統一2C購01
035874,中磊統一2C購01
035875,南電統一29購04
035877,技嘉中信28購01
035879,矽力中信2C購01
035880,愛普中信29購01
035881,AES中信28購03
035882,AES中信29購02
035883,滬深2X國泰2A購02
035885,天鈺國泰2A購01
035886,穎崴國泰2A購01
035889,瑞昱富邦29購01
035890,聯詠富邦29購01
035891,健策富邦29購01
035893,滬深反元大2C購01
035894,中興電元大29購04
035895,華城元大28購01
035896,華新元大29購08
035897,華新元大2A購12
035898,裕隆元大29購07
035899,鴻海元大29購15
035900,光罩元大28購05
035901,金像電元大28購02
035902,金像電元大2A購01
035903,金像電元大2B購01
035904,瑞昱元大28購03
035905,宏達電元大29購04
035906,長榮元大29購13
035907,陽明元大29購07
035909,智原元大29購06
035910,欣興元大29購03
035911,欣興元大2A購03
035912,欣興元大2B購04
035913,晶睿元大28購05
035914,世芯元大29購09
035915,世芯元大2A購02
035916,貿聯元大2A購03
035917,新唐元大29購04
035918,立積元大28購03
035919,元晶元大29購03
035920,愛普元大28購08
035921,愛普元大2A購01
035922,采鈺元大28購01
035923,南電元大29購04
035924,東哥元大29購01
035925,東哥元大2A購02
035926,東哥元大2B購02
035928,臺股指元大2A購55
035933,臺股指元大2B購22
035935,FBNQ2X凱基2B購01
035936,FBNQ反凱基2A購03
035938,元債2X凱基2C購02
035940,美費半凱基2C購01
035941,FB台半凱基2C購01
035942,中興電凱基29購02
035943,華城凱基2A購01
035945,智邦凱基2A購01
035946,順德凱基28購01
035949,王品凱基29購01
035950,聯詠凱基2A購05
035951,智原凱基2A購02
035952,玉晶光凱基2A購01
035953,華擎凱基2A購01
035954,貿聯凱基2A購01
035955,天鈺凱基29購02
035956,中租凱基28購01
035957,矽力凱基29購01
035958,東哥凱基29購02
035961,上銀永豐29購02
035962,聯電永豐29購02
035963,燿華永豐29購01
035964,瑞昱永豐29購01
035965,凌陽永豐28購01
035966,聯詠永豐28購01
035967,京鼎永豐28購01
035968,敦泰永豐2A購01
035969,祥碩永豐29購01
035970,啟�皏藕�2A購01
035971,矽力永豐29購01
035972,愛普永豐29購02
035973,AES永豐28購01
035974,采鈺永豐2A購01
035975,矽創永豐29購01
035976,致新永豐28購01
035978,台積電元富28購09
035979,台積電元富28購10
035980,瑞昱元富28購01
035981,智原元富2A購02
035982,玉晶光元富32購01
035984,東哥元富31購01
035985,東哥麥證28購01
035986,東哥麥證2A購01
035987,臺股指麥證31購03
035988,大成鋼法興28購01
035989,上銀法興28購01
035990,旺宏法興28購01
035991,華航法興28購01
035992,富邦金法興28購01
035993,晶豪科法興28購02
035994,智原法興28購01
035995,景碩法興28購01
035996,台勝科法興28購01
036000,元債反群益2A購01
036001,永續半群益2A購01
036003,順德群益28購01
036004,王品群益29購02
036006,晶睿群益28購03
036007,瑞鼎群益28購02
036008,力智群益28購02
036009,東哥群益28購01
036010,臺指反國票2B購01
036011,中興電國票29購02
036014,元晶國票2A購01
036015,友達康和29購02
036016,聯詠康和29購02
036017,華新永豐28購02
036018,裕隆永豐29購02
036019,金像電永豐28購01
036021,榮運永豐28購01
036022,富邦金永豐28購01
036023,瑞鼎永豐29購01
036024,新唐永豐29購01
036025,晶碩永豐28購01
036026,穎崴永豐29購01
036027,帝寶永豐28購01
036028,力智永豐2A購01
036029,富鼎永豐29購01
036031,華新群益28購04
036032,華新群益28購05
036033,中華群益28購01
036034,為升群益28購01
036036,台達電群益28購03
036037,華邦電群益28購02
036038,智邦群益28購01
036039,榮運群益28購01
036040,晶華群益28購04
036041,晶豪科群益28購03
036042,聯詠群益28購03
036043,致伸群益29購01
036044,天鈺群益29購01
036046,台表科群益28購01
036047,啟�硌s益28購02
036050,裕隆兆豐29購03
036051,鴻海兆豐2A購03
036052,強茂兆豐2A購01
036053,AES兆豐28購01
036054,上銀台新28購01
036055,中興電統一2A購05
036056,華城統一2A購02
036058,聯電統一32購02
036059,國巨統一2A購01
036060,順德統一2C購01
036061,燿華統一2B購01
036062,威盛統一2A購02
036063,友達統一32購01
036064,宏達電統一2B購01
036065,漢翔統一2B購01
036066,聯詠統一2C購01
036067,群創統一32購01
036068,世芯統一32購03
036069,康舒統一2A購01
036070,愛普統一2C購03
036071,愛普統一32購01
036072,AES統一2B購01
036073,矽創統一2B購01
036074,矽創統一2C購01
036076,華航中信28購02
036077,聯詠中信2C購01
036078,欣興中信2A購01
036079,欣興中信31購01
036080,力智中信28購01
036082,華新國泰2A購02
036083,鴻海國泰2A購02
036084,台積電國泰2A購06
036085,聯詠國泰2A購01
036086,愛普國泰2A購02
036088,道瓊銀富邦2C購01
036089,華新富邦28購02
036091,漢翔富邦2A購01
036092,美食富邦2C購01
036093,新唐富邦28購03
036094,天鈺富邦2A購01
036095,智能車凱基2B購01
036096,裕隆凱基28購07
036097,燿華凱基29購01
036098,金像電凱基29購02
036099,威盛凱基29購03
036100,友達凱基2A購02
036102,全新凱基28購02
036103,宏達電凱基29購01
036105,聯詠凱基29購02
036106,玉晶光凱基28購02
036107,群創凱基29購03
036108,健策凱基29購01
036109,世芯凱基2A購02
036110,天鈺凱基28購03
036111,康舒凱基29購02
036113,力積電凱基28購03
036114,AES凱基2A購01
036115,采鈺凱基2A購01
036116,致新凱基28購01
036117,S&P正2元大2A購01
036118,華城元大28購02
036119,華新元大29購09
036120,第一銅元大28購05
036121,上銀元大28購04
036122,上銀元大2A購02
036123,鴻海元大29購16
036124,宏達電元大29購05
036126,漢翔元大29購02
036128,富邦金元大28購01
036129,國泰金元大28購02
036130,晶豪科元大28購04
036132,嘉澤元大29購03
036133,嘉澤元大2A購02
036134,嘉澤元大2B購02
036135,智易元大28購02
036137,貿聯元大29購01
036138,新唐元大29購05
036139,新唐元大2A購01
036140,天鈺元大28購07
036141,盛群元大28購01
036144,采鈺元大28購02
036145,采鈺元大2A購02
036146,南電元大29購05
036147,東哥元大29購02
036148,東哥元大2A購03
036149,東哥元大2B購03
036151,華通法興28購01
036152,聯詠法興28購01
036153,聯詠法興28購02
036154,嘉澤法興28購01
036155,日月光法興28購01
036156,同欣電法興28購01
036157,愛普法興28購01
036159,上銀元富2B購01
036160,鴻海元富28購04
036163,順德元富2B購02
036164,新唐元富28購02
036165,愛普元富2A購01
036166,致新元富28購01
036167,順德麥證29購01
036168,智伸科麥證28購01
036169,創意康和2A購02
036170,寶齡永豐28購02
036171,八方永豐2B購01
036172,玉晶光永豐28購03
036173,天鈺永豐29購02
036174,樺漢永豐28購02
036175,東哥永豐28購01
036177,陽明統一32購01
036178,八方統一2B購01
036179,聯詠統一29購05
036180,瑞鼎統一2B購04
036181,合勤控統一2A購01
036182,矽力統一29購01
036183,世芯第一2A購01
036186,美指2X國票2B購01
036187,華城國票29購01
036188,大亞國票29購01
036189,為升國票29購02
036190,台達電國票28購01
036191,廣宇國票29購01
036192,台積電國票2A購01
036193,金像電國票29購02
036195,友達國票28購03
036198,長榮航國票28購02
036199,長榮航國票29購01
036200,聯陽國票29購01
036201,群創國票28購02
036202,嘉澤國票29購03
036203,世芯國票29購03
036204,上緯控國票29購01
036205,天鈺國票2A購01
036206,愛普國票2A購01
036207,帝寶國票29購01
036209,中砂法興28購01
036211,漢翔國泰2A購01
036212,美食國泰2A購01
036213,欣興國泰2A購02
036214,創意國泰2A購05
036215,台光電富邦29購01
036217,采鈺富邦29購01
036218,為升元富2B購02
036219,瑞昱兆豐28購01
036220,聯發科兆豐28購02
036223,矽力兆豐29購01
036225,大亞凱基29購01
036226,上銀凱基2A購03
036227,裕隆凱基28購08
036228,為升凱基29購02
036230,國巨凱基28購04
036232,台積電凱基3C購03
036233,漢翔凱基2A購03
036235,美食凱基29購01
036237,欣興凱基2A購02
036238,創意凱基29購02
036239,創意凱基29購03
036241,嘉澤凱基29購01
036242,世芯凱基29購05
036243,上品凱基28購01
036244,盛群凱基28購01
036245,穎崴凱基29購02
036248,宏全凱基28購01
036252,道瓊銀元大2A購01
036253,華新元大29購10
036254,大亞元大28購01
036255,上銀元大28購05
036256,鴻海元大29購17
036257,鴻海元大2A購17
036258,國巨元大28購02
036259,國巨元大2A購02
036260,國巨元大2B購01
036261,台積電元大28購44
036262,台積電元大28購45
036263,台積電元大28購46
036264,智邦元大28購04
036265,瑞昱元大28購04
036268,長榮元大29購14
036269,華航元大29購03
036271,漢翔元大29購03
036272,漢翔元大2A購04
036273,漢翔元大2B購04
036274,聯陽元大28購01
036275,創意元大29購04
036277,嘉澤元大29購04
036280,台耀元大28購01
036281,新唐元大29購06
036282,天鈺元大28購08
036283,同欣電元大28購04
036285,富邦媒元大28購01
036286,東哥元大29購03
036287,東哥元大2A購04
036288,東哥元大2B購04
036290,中興電群益28購02
036292,美律群益28購01
036293,八方群益29購02
036294,聯陽群益29購01
036295,嘉晶群益28購01
036296,建漢群益28購01
036298,創意群益28購06
036299,新唐群益29購02
036300,立積群益29購01
036301,全訊群益28購01
036302,同欣電群益28購02
036303,緯穎群益28購01
036309,電子類群益2B購01
036315,漢翔國票29購02
036316,世芯國票2A購01
036317,樺漢國票29購02
036318,富鼎國票29購02
036319,王品兆豐28購01
036322,美食統一2B購01
036323,王品統一2B購01
036324,世芯統一2C購03
036325,天鈺統一2A購03
036326,穎崴統一2B購01
036327,台積電康和29購01
036330,中興電永豐28購03
036332,拓凱永豐28購01
036334,台玻中信28購01
036337,AES國泰2A購01
036340,臺股指富邦2B購05
036342,王品元富2B購01
036344,力積電元富2B購01
036347,S&P正2凱基2C購01
036348,香港2X凱基2B購02
036349,亞力凱基29購01
036350,第一銅凱基28購02
036352,鴻海凱基29購05
036355,瑞昱凱基29購02
036358,全新凱基28購03
036359,義隆凱基28購04
036361,長榮航凱基28購08
036362,美食凱基28購02
036363,大立光凱基2A購02
036365,世芯凱基28購02
036366,麗豐凱基29購01
036368,同欣電凱基28購02
036370,鈺齊凱基28購01
036375,T50反1元大2C購02
036380,華新元大29購11
036382,裕隆元大29購08
036385,國巨元大29購03
036386,國巨元大2A購03
036387,智邦元大28購05
036389,友達元大29購04
036391,王品元大29購03
036392,富邦金元大28購02
036393,國泰金元大28購03
036395,亞光元大28購01
036397,嘉澤元大29購05
036398,嘉澤元大2A購04
036399,嘉澤元大2B購04
036400,世芯元大29購11
036401,麗豐元大28購01
036402,上品元大28購02
036403,上品元大2A購01
036404,新唐元大29購07
036406,天鈺元大29購01
036407,矽力元大28購02
036408,愛普元大29購03
036409,力智元大29購03
036412,技嘉法興28購01
036414,華新群益28購06
036421,聯詠群益28購04
036422,嘉澤群益28購04
036423,全訊群益28購02
036424,愛普群益2B購03
036434,電子類國票28購05
036435,電子類國票28購06
036436,金融類國票28購01
036438,長榮航兆豐2A購02
036446,全新永豐28購02
036448,欣興永豐29購01
036452,T50反1凱基32購01
036453,T50反1凱基32購02
036454,中興電凱基29購03
036455,中鴻凱基28購02
036456,裕隆凱基2C購01
036458,國巨凱基28購05
036461,金像電凱基2B購01
036466,美食凱基2C購01
036467,晶豪科凱基28購03
036472,合勤控凱基28購01
036474,愛普凱基28購03
036477,東哥凱基2A購02
036482,FBNQ2X群益29購04
036484,鴻海群益28購05
036487,世芯群益28購06
036498,聯電元富29購01
036521,台灣50元大29購11
036523,台達化元大28購01
036524,華新元大29購12
036525,聯電元大29購06
036527,國巨元大29購04
036528,智邦元大28購06
036529,華碩元大28購02
036531,金像電元大29購01
036532,金像電元大2A購02
036533,金像電元大2B購02
036537,王品元大29購04
036539,奇鋐元大29購01
036541,奇鋐元大2B購01
036545,健策元大29購02
036546,麗豐元大28購02
036547,帝寶元大28購01
036550,東哥元大29購04
036552,元油反國票2A購01
036553,大亞國票29購02
036554,大成鋼國票29購02
036555,華新科國票29購02
036556,陽明國票29購01
036557,國泰金國票29購01
036558,潤泰全國票29購01
036559,欣興國票29購03
036560,景碩國票29購03
036561,創意國票29購03
036562,群創國票29購01
036563,瑞鼎國票29購02
036564,碩天國票29購01
036565,健策國票29購03
036568,致新國票29購01
036569,東哥國票29購03
036570,台灣50凱基29購14
036573,大成鋼凱基29購01
036574,裕隆凱基2C購02
036575,國巨凱基2B購01
036578,鉅祥凱基28購01
036580,長榮凱基29購06
036581,華航凱基28購04
036583,漢翔凱基2B購03
036584,華南金凱基29購01
036586,聯詠凱基28購05
036587,欣興凱基2A購03
036588,創意凱基28購07
036589,群創凱基2A購01
036590,健策凱基2A購01
036591,材料凱基29購02
036592,新唐凱基28購04
036594,東哥凱基28購07
036595,金像電康和28購01
036596,漢翔康和28購01
036597,智原康和28購01
036601,金像電永豐28購02
036602,長榮永豐29購01
036604,智原永豐2A購02
036605,景碩永豐2A購02
036606,材料永豐2B購01
036608,穎崴永豐2A購01
036609,帝寶永豐29購01
036610,國巨中信2C購01
036611,友達中信29購04
036612,友達中信2C購01
036613,王品中信2A購02
036614,智原中信2C購01
036615,群創中信28購03
036616,材料中信2A購01
036618,材料富邦2A購01
036619,台積電兆豐2A購06
036620,創意兆豐2C購01
036621,材料兆豐28購01
036624,中鴻群益28購01
036626,宏達電群益2B購01
036627,聯詠群益28購05
036628,聯詠群益28購06
036630,創意群益28購07
036632,創意群益28購09
036633,嘉澤群益28購06
036634,碩天群益28購02
036635,健策群益28購03
036636,世芯群益28購07
036637,材料群益28購01
036638,致伸群益28購01
036639,欣興台新2A購01
036640,滬深2X統一28購02
036644,智原統一2A購02
036645,健策統一2A購02
036646,華新科元富29購01
036648,東哥元富28購03
036649,華新科麥證28購02
036650,智原麥證28購01
036651,材料麥證28購01
036656,中興電元大29購05
036657,華新元大29購13
036658,寶齡元大29購04
036659,第一銅元大28購07
036661,台達電元大28購03
036662,華通元大28購01
036663,鴻海元大29購18
036664,順德元大28購02
036665,順德元大2A購02
036666,金像電元大29購02
036667,金像電元大2A購03
036668,正崴元大28購02
036669,漢翔元大29購04
036670,新光金元大29購01
036671,威強電元大28購01
036672,智原元大29購07
036673,智原元大2A購03
036674,京鼎元大28購03
036675,創意元大29購05
036676,健策元大28購01
036677,健策元大2A購03
036678,健策元大2B購02
036680,材料元大29購01
036681,材料元大2A購01
036682,材料元大2B購01
036683,材料元大2C購01
036684,材料元大31購01
036685,天鈺元大28購09
036686,立積元大28購04
036688,力智元大28購03
036689,東哥元大2B購05
036691,智原兆豐2A購03
036692,穎崴兆豐2A購01
036693,上銀統一29購02
036694,國巨統一2A購03
036695,國巨統一32購02
036697,台積電統一2C購02
036698,聯發科統一28購01
036699,飛宏統一32購01
036700,華新科統一2C購02
036703,創意統一2A購03
036704,帝寶統一28購01
036705,鴻海康和32購01
036707,健策康和29購01
036709,國巨永豐29購01
036710,華泰永豐29購01
036711,台積電永豐28購04
036712,飛宏永豐29購01
036713,強茂永豐29購01
036714,華新科永豐2A購01
036715,華航永豐2A購01
036717,漢翔永豐29購01
036718,中信金永豐29購01
036719,宏全永豐28購01
036720,臺股指永豐29購03
036722,華新凱基28購09
036725,為升凱基2B購01
036728,金像電凱基29購03
036729,正崴凱基28購02
036731,華新科凱基2A購02
036732,華航凱基2A購01
036733,華航凱基32購01
036734,長榮航凱基2B購02
036735,王品凱基29購03
036737,威強電凱基28購01
036738,智原凱基28購04
036739,欣興凱基28購05
036740,創意凱基29購05
036741,群創凱基29購04
036742,嘉澤凱基2B購01
036743,上緯控凱基29購02
036744,致伸凱基28購02
036745,矽力凱基29購02
036746,愛普凱基28購04
036747,帝寶凱基2A購01
036748,力智凱基28購03
036750,世紀鋼凱基28購02
036751,世紀鋼凱基2A購01
036752,滬深2X群益2A購01
036754,FBNQ2X群益29購05
036756,華新科群益29購02
036757,王品群益29購03
036758,智原群益28購07
036759,嘉澤群益28購07
036760,拓凱群益29購01
036761,GIS群益29購01
036763,南電群益28購08
036766,臺股指群益2C購01
036767,國企2X元大28購01
036768,國企2X元大29購01
036769,FBNQ2X元大2A購02
036771,FBNQ反元大29購03
036772,元日2X元大32購01
036773,華新元大29購14
036774,大亞元大28購02
036776,上銀元大28購08
036777,鴻海元大29購19
036780,順德元大28購03
036781,順德元大2A購03
036782,金像電元大29購03
036783,漢唐元大28購02
036784,聯發科元大29購04
036785,聯發科元大2A購05
036786,聯發科元大2B購02
036787,宏達電元大29購06
036788,榮運元大28購01
036789,玉晶光元大29購04
036790,健策元大28購02
036791,健策元大2A購04
036792,世芯元大29購13
036793,全訊元大28購03
036794,康舒元大28購01
036795,樺漢元大28購02
036796,元晶元大29購04
036797,帝寶元大28購02
036798,致新元大28購04
036799,東哥元大29購05
036803,臺股指元大2B購26
036804,臺股指元大2B購27
036805,滬深2X元富32購01
036809,台積電元富28購17
036810,友達元富2B購01
036814,GIS元富28購02
036815,穎崴元富28購01
036816,AES元富29購01
036817,東哥元富2B購02
036818,創意麥證31購01
036822,大亞中信29購01
036823,陽明國泰2A購01
036825,碩天國泰2A購01
036826,友達富邦2A購01
036829,王品富邦2B購01
036831,華邦電國票29購02
036832,飛宏國票28購01
036833,鉅祥國票28購01
036834,王品國票29購02
036836,天鈺國票2A購02
036837,晶心科國票29購04
036839,川湖永豐28購01
036840,裕隆永豐2C購01
036844,臻鼎永豐29購01
036845,天鈺永豐2A購01
036849,創意中信2C購01
036850,群創中信28購04
036851,愛普中信2B購01
036853,長榮國泰2A購03
036854,華航國泰2A購01
036855,矽力國泰2A購01
036856,景碩富邦29購01
036857,裕隆元富2A購01
036859,華航元富28購02
036861,奇鋐元富29購01
036862,晶心科元富28購01
036863,裕隆群益29購03
036864,漢翔群益28購01
036868,臺股指群益32購01
036873,華新凱基29購06
036877,華邦電凱基28購02
036878,智邦凱基28購01
036880,友達凱基28購04
036886,台勝科凱基29購01
036887,嘉澤凱基29購04
036888,碩天凱基29購02
036889,貿聯凱基28購02
036890,拓凱凱基29購01
036891,中磊凱基2B購01
036892,台表科凱基28購02
036893,晶心科凱基28購06
036894,矽創凱基28購03
036900,上銀元大28購09
036901,台亞元大28購01
036902,華邦電元大28購02
036903,華邦電元大2A購01
036904,華邦電元大2B購01
036905,技嘉元大28購05
036906,聯發科元大29購05
036907,飛宏元大28購01
036908,漢翔元大29購05
036909,玉晶光元大29購05
036911,健策元大29購03
036912,健策元大2A購05
036913,世芯元大29購14
036915,合勤控元大28購03
036916,乙盛元大28購01
036917,台表科元大28購04
036918,晶碩元大28購05
036919,穎崴元大28購06
036921,百和元大28購01
036922,宏全元大28購01
036927,友達兆豐2A購01
036928,友達兆豐2B購02
036931,國巨統一32購04
036932,台積電統一2C購03
036935,華新科統一32購02
036941,長榮航統一31購01
036944,晶豪科統一2A購02
036947,矽創統一2A購02
036948,東哥統一2B購04
036949,國巨麥證2A購01
036950,金像電麥證29購01
036951,華新科麥證29購01
036952,健策麥證29購01
036955,飛宏中信29購01
036957,世紀鋼中信28購01
036960,晶華麥證28購02
036961,飛宏康和28購01
036962,群創康和2B購01
036963,愛普康和28購02
036965,華城永豐2A購02
036966,中砂永豐2A購02
036970,晶華永豐29購01
036973,中興電國票29購03
036974,智原國票29購02
036975,世芯國票29購04
036976,拓凱國票29購02
036977,三福化國票28購01
036979,樺漢國票29購03
036980,嘉基國票29購01
036981,威鋒電國票28購01
036982,富邦媒國票29購01
036984,華邦電富邦29購01
036986,晶華富邦2A購01
036989,裕隆統一2B購02
036993,晶華統一2B購01
036995,群創統一2A購01
036996,中鴻群益2A購01
036997,裕隆群益2B購01
037000,金像電群益28購01
037001,晶華群益29購01
037002,美食群益28購01
037004,景碩群益28購03
037006,嘉澤群益28購09
037013,微星凱基29購01
037015,飛宏凱基29購01
037018,晶華凱基28購03
037019,晶華凱基2A購03
037021,富邦金凱基28購03
037024,智原凱基28購05
037027,世芯凱基28購03
037028,合勤控凱基28購02
037029,中租凱基28購03
037034,采鈺凱基28購04
037037,富邦媒凱基29購02
037042,臺股指凱基32購01
037050,晶華元富28購01
037051,群創元富28購02
037053,道瓊反元大2C購01
037055,亞力元大28購01
037057,上銀元大28購10
037061,可成元大28購01
037064,榮運元大28購02
037066,長榮航元大2A購05
037068,威強電元大28購02
037077,健策元大2A購06
037081,台表科元大28購05
037082,穎崴元大29購02
037083,晶心科元大28購06
037084,緯穎元大29購05
037085,采鈺元大28購03
037087,采鈺元大2B購01
037088,東哥元大29購06
037089,宏全元大28購02
037091,上銀法興28購02
037092,鴻海法興28購02
037093,國巨法興28購01
037095,友達法興28購02
037102,台表科法興28購01
037103,世紀鋼法興28購02
037108,祥碩中信2A購01
037111,萬海康和28購02
037114,台光電永豐28購01
037115,威盛永豐2A購01
037125,威盛統一2C購02
037126,飛宏統一2B購01
037127,飛宏統一31購01
037128,聯詠統一2C購02
037129,創意統一2C購03
037130,嘉澤統一2B購01
037135,健策第一2B購01
037141,華城凱基2B購01
037144,金像電凱基29購04
037146,威盛凱基2A購03
037150,萬海凱基28購06
037153,創意凱基28購09
037154,嘉澤凱基2A購01
037155,瑞鼎凱基29購02
037163,富邦媒凱基29購03
037173,上銀群益28購02
037174,台積電群益29購12
037176,友訊群益29購01
037179,威盛群益2A購01
037184,健策群益28購04
037199,創意元富2B購01
037204,元日2X國票29購01
037210,宏達電國泰2A購03
037212,創意國泰2A購08
037215,華夏元大2A購01
037220,裕隆元大29購10
037221,華通元大28購02
037225,華碩元大28購03
037242,創意元大29購07
037244,群創元大2A購02
037247,世芯元大29購15
037253,穎崴元大28購07
043506,台積電第一28購02
043819,台灣50第一28購01
047981,大立光康和24購01
048244,鴻海第一23購02
051840,長榮第一25購01
052033,鴻海康和25購01
052272,萬海第一25購01
052977,陽明第一25購01
053170,台積電第一2B購01
053171,台積電第一2B購02
053820,玉晶光第一2B購01
053821,南電第一2B購01
054031,欣興第一2B購01
054056,陽明麥證25購01
054525,台光電第一2C購01
055976,友達第一2C購01
055977,群創第一2C購01
056655,萬海第一2C購01
057447,台積電凱基2C購01
057457,長榮凱基2C購01
057460,大立光凱基2C購01
058862,鴻海凱基31購01
058866,台積電凱基31購02
058881,長榮凱基31購01
058885,大立光凱基31購01
059327,鴻海凱基31購02
059543,大立光第一28購01
059831,聯電凱基31購01
059836,聯發科凱基24購02
060014,華航凱基31購01
060591,新光金凱基31購01
060597,欣興凱基31購01
060671,長榮第一28購01
060676,中鋼凱基24購01
060725,長榮元富24購02
061044,台積電統一31購01
061836,金像電統一22購01
062157,聯發科元富24購01
063108,華航第一28購02
063109,萬海第一28購01
063494,世芯統一23購01
063495,世芯統一23購02
063541,陽明元大23購01
063857,長榮統一23購01
064021,宏達電元大23購01
064091,萬海統一23購01
064641,長榮航凱基24購02
065320,台積電統一32購01
065648,東鹼元大23購01
065711,京鼎富邦23購01
065716,萬海第一27購01
066045,T50反1元大23購01
066196,台積電統一23購01
066265,大立光元富23購01
066397,華航群益23購02
066475,台積電統一23購02
066556,欣興元大24購01
066668,S&P反1凱基23購01
067575,群創第一26購01
067636,台積電統一23購03
067697,台積電元大23購01
067815,聯電國票25購01
067882,日月光富邦23購01
067887,聯電統一33購01
067889,台積電統一23購04
067890,台積電統一33購01
067893,聯發科統一33購01
067944,華航元大24購01
067948,長榮航元大24購02
068097,中鴻元大24購01
068114,長榮元大24購02
068158,長榮統一33購01
068180,聯發科元富23購01
068220,長榮航統一23購01
068305,華碩元大24購01
068566,聯發科統一23購03
068567,聯發科統一23購04
068570,世芯統一23購05
068571,世芯統一23購06
068607,長榮航群益25購01
068756,台積電兆豐23購01
068869,長榮統一23購04
068870,陽明統一23購05
069123,奇鋐統一23購01
069144,中鋼凱基23購01
069175,滬深2X元富23購01
069176,A50正2元富23購01
069275,世芯元大24購01
069290,景碩第一23購01
069402,長榮航統一23購03
069407,新唐統一23購01
069410,聯發科富邦23購01
069539,新唐統一23購02
069541,智邦第一23購01
069543,長榮第一29購01
069545,聯詠第一23購01
069546,新唐第一23購01
069669,長榮航元大24購03
069685,中工富邦23購01
069744,聯發科元富33購01
069745,長榮元富33購01
069748,新唐元富23購01
069752,富邦金第一26購01
069755,台新金第一23購01
069757,同欣電第一25購01
069799,美時元大23購01
069805,聯電元大23購01
069813,台積電元大33購01
069823,長榮元大26購01
069906,聯發科凱基2B購01
069912,大立光凱基23購01
069918,世芯凱基23購01
070003,台達電第一23購01
070033,聯發科凱基26購01
070037,華航凱基23購01
070076,力特統一23購01
070590,中興電元大24購01
070631,臺股指元大23購01
070724,元晶統一24購01
070895,高股息第一26購01
070896,台肥第一26購01
070897,聯發科第一26購01
071021,聯發科統一24購01
